ID,Product_Type,HTS,Company,Address,City,State,ZIP,Percent,Total_Amount,Quantity_1,Quantity_2,Quantity_3,Quantity_4,Quantity_5,Origin_1,Origin_2,Origin_3,Origin_4,Origin_5,Exporter_1,Exporter_2,Exporter_3,Exporter_4,Exporter_5,District,Abbreviation,Code,Approved,Denied_Incomplete,Denied_Country,Denied_Production,Pending,Denied,Posted_Date,Received_Date,Total_Exclusions,Total_Approved,Total_Denied,Total_Pending,Objections,Total_Objections,Total_Firms
BIS-2018-0002-14793,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,3236.274066,3236.274066,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14794,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1854.211667,1854.211667,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14795,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,4459.248268,4459.248268,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14796,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14797,Foil,7607116000,"Manakin Industries, LLC",758 Double Oak Lane,Manakin-Sabot,Virginia,23103,1,54431,54431,54431,-999,-999,-999,Turkey,Turkey,N/A,N/A,N/A,Turkey,Turkey,N/A,N/A,N/A,07,VA,VA-07,0,0,0,0,1,0,4/23/19,3/21/19,190,42,26,122,1,199,2
BIS-2018-0002-14798,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1300,1300,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14799,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1237.672608,1237.672608,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-1480,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,68182,68182,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,6/6/18,5/14/18,666,477,86,103,1,666,2
BIS-2018-0002-14800,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1125.287068,1125.287068,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14801,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,250000,250000,-999,-999,-999,-999,Greece,N/A,N/A,N/A,N/A,Greece,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,2,417,5
BIS-2018-0002-14802,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1300,1300,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14803,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14804,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1626.846316,1626.846316,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14805,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,250000,250000,-999,-999,-999,-999,Greece,N/A,N/A,N/A,N/A,Greece,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,2,417,5
BIS-2018-0002-14806,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1608.473308,1608.473308,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14807,Sheet,7607116000,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,250000,250000,-999,-999,-999,-999,Greece,N/A,N/A,N/A,N/A,Greece,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,1,417,5
BIS-2018-0002-14808,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14809,Sheet,7607116000,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,250000,250000,-999,-999,-999,-999,Greece,N/A,N/A,N/A,N/A,Greece,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,1,417,5
BIS-2018-0002-1481,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,81818,81818,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,6/6/18,5/14/18,666,477,86,103,1,666,2
BIS-2018-0002-14810,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1486.447904,1486.447904,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14811,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1692.28922,1692.28922,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14812,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1300,1300,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14813,Sheet,7607116000,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,250000,250000,-999,-999,-999,-999,Greece,N/A,N/A,N/A,N/A,Greece,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,1,417,5
BIS-2018-0002-14814,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,4009.944717,4009.944717,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14815,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1314.3206,1314.3206,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14816,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1380.759365,1380.759365,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14817,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,115000,115000,-999,-999,-999,-999,Greece,N/A,N/A,N/A,N/A,Greece,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,2,417,5
BIS-2018-0002-14818,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,2034.870253,2034.870253,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14819,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1342.581686,1342.581686,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-1482,Plate,7606123030,Mandel Metals Incorporated,11400 Addison Avenue,Franklin Park,Illinois,60517,0.8,1100000,-999,-999,-999,-999,-999,Norway,China,Italy,Greece,France,N/A,N/A,N/A,N/A,N/A,05,IL,IL-05,1,0,0,0,0,0,6/6/18,5/14/18,1252,666,0,586,1,1448,3
BIS-2018-0002-14820,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,150000,150000,-999,-999,-999,-999,Mexico,N/A,N/A,N/A,N/A,Mexico,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,1,417,5
BIS-2018-0002-14821,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,75000,75000,-999,-999,-999,-999,Mexico,N/A,N/A,N/A,N/A,Mexico,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,1,417,5
BIS-2018-0002-14822,Foil,7607116000,"Manakin Industries, LLC",758 Double Oak Lane,Manakin-Sabot,Virginia,23103,1,27216,27216,-999,-999,-999,-999,Greece,N/A,N/A,N/A,N/A,Greece,N/A,N/A,N/A,N/A,07,VA,VA-07,0,0,0,0,1,0,4/23/19,3/21/19,190,42,26,122,1,199,2
BIS-2018-0002-14823,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14824,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14825,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,600000,600000,-999,-999,-999,-999,Mexico,N/A,N/A,N/A,N/A,Mexico,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,1,417,5
BIS-2018-0002-14826,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,3801.065095,3801.065095,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14827,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14828,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,200000,200000,-999,-999,-999,-999,Mexico,N/A,N/A,N/A,N/A,Mexico,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,1,417,5
BIS-2018-0002-14829,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-1483,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,414773,414773,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,6/6/18,5/14/18,666,477,86,103,1,666,2
BIS-2018-0002-14830,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1705.48597,1705.48597,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14831,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,600000,600000,-999,-999,-999,-999,Mexico,N/A,N/A,N/A,N/A,Mexico,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,2,417,5
BIS-2018-0002-14832,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14833,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,150000,150000,-999,-999,-999,-999,Mexico,N/A,N/A,N/A,N/A,Mexico,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,1,417,5
BIS-2018-0002-14834,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14835,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,9374.733333,9374.733333,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14836,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,300000,300000,-999,-999,-999,-999,Mexico,N/A,N/A,N/A,N/A,Mexico,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/6/19,224,13,68,143,1,417,5
BIS-2018-0002-14837,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14838,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14839,Sheet,7606123090,"H&D Steel Service, Inc.",9960 York Alpha Dr,N. Royalton,Ohio,44133,1,150000,150000,-999,-999,-999,-999,Mexico,N/A,N/A,N/A,N/A,Mexico,N/A,N/A,N/A,N/A,16,OH,OH-16,0,0,0,0,1,0,4/23/19,2/8/19,224,13,68,143,1,417,5
BIS-2018-0002-1484,Plate,7606123030,Mandel Metals Incorporated,11400 Addison Avenue,Franklin Park,Illinois,60517,0.8,1100000,-999,-999,-999,-999,-999,Norway,China,Italy,Greece,France,N/A,N/A,N/A,N/A,N/A,05,IL,IL-05,0,0,0,0,1,0,6/6/18,5/14/18,1252,666,0,586,1,1448,3
BIS-2018-0002-14840,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1949.09,1949.09,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14841,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14842,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1026.024833,1026.024833,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14843,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14844,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14845,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14846,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14847,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14848,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14849,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1570.205,1570.205,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-1485,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,312500,312500,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,6/6/18,5/14/18,666,477,86,103,1,666,2
BIS-2018-0002-14850,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14851,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,200217.1708,200217.1708,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14852,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14853,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1300,1300,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14854,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14855,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14856,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14857,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,10320.0182,10320.0182,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14858,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14859,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-1486,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,738636,738636,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,6/6/18,5/14/18,666,477,86,103,1,666,2
BIS-2018-0002-14860,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14861,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1000,1000,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/21/19,856,355,0,501,1,856,1
BIS-2018-0002-14862,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,36363.99996,36363.99996,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14863,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,1300,1300,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
BIS-2018-0002-14864,Rods,7604291000,Schluter Systems L.P.,194 Pleasant Ridge Road,Plattsburgh,New York,12901,1,5678.248333,5678.248333,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,21,NY,NY-21,0,0,0,0,1,0,4/23/19,1/16/19,856,355,0,501,1,856,1
